CD_MUN,NM_MUN,SIGLA_UF,AREA_KM2,ng_medio,ng_min,ng_max,n_pontos
2923308,Ouriçangas,BA,156.982,1.31549319,1.31549319,1.31549319,1.0
2923357,Ourolândia,BA,1544.988,1.247477358,0.92767621,1.7064082,10.0
2923407,Palmas de Monte Alto,BA,2560.027,2.79337401,2.0973232,3.54635614,14.0
2923506,Palmeiras,BA,737.454,1.3491021166666666,1.22734017,1.55657622,3.0
2923605,Paramirim,BA,1087.06,2.5100652366666667,1.9790348,3.01969111,6.0
2923704,Paratinga,BA,2624.998,7.353653461428571,6.02675129,9.54752111,14.0
2923803,Paripiranga,BA,442.186,0.8150205933333333,0.705463,0.9679506,3.0
2923902,Pau Brasil,BA,626.306,1.5279429166666667,1.3602738,1.68810166,3.0
2924009,Paulo Afonso,BA,1544.388,1.4385381633333334,0.99695942,1.95396893,9.0
2924058,Pé de Serra,BA,596.771,1.2432997099999998,1.14481992,1.30197451,3.0
2924207,Pedro Alexandre,BA,889.572,1.23445155,0.86740545,1.54108607,4.0
2924306,Piatã,BA,1825.857,2.3448369941666667,1.87510999,2.72453338,12.0
2924405,Pilão Arcado,BA,11597.923,3.1831006082089552,2.05197932,5.29279991,67.0
2924504,Pindaí,BA,628.468,2.53574133,2.41726517,2.64257641,3.0
2924603,Pindobaçu,BA,495.845,1.4422307650000001,1.41096883,1.4734927,2.0
2924652,Pintadas,BA,647.144,1.1392575525,0.94710931,1.31859122,4.0
2924678,Piraí do Norte,BA,193.427,0.79023635,0.79023635,0.79023635,1.0
2924702,Piripá,BA,511.756,1.4027074133333333,1.36168199,1.4489901,3.0
2924801,Piritiba,BA,980.328,1.301523892,1.08708392,1.51038741,5.0
2924900,Planaltino,BA,955.454,1.4039747933333333,1.17354711,1.70922459,6.0
2925006,Planalto,BA,769.0,1.1729838275,1.02793971,1.26817783,4.0
2925105,Poções,BA,937.855,1.3251393275,1.13101961,1.7396416,4.0
2925204,Pojuca,BA,314.932,0.58745623,0.58745623,0.58745623,1.0
2925253,Ponto Novo,BA,530.144,1.10698641,0.99498795,1.17242055,3.0
2925303,Porto Seguro,BA,2285.734,1.9332684542857144,1.06736918,3.67253044,14.0
2925402,Potiraguá,BA,1111.567,1.719175835,1.47433762,2.08633928,6.0
2925501,Prado,BA,1692.1,2.4313784155555553,0.97330174,3.44524772,9.0
2925709,Presidente Jânio Quadros,BA,1208.549,1.8167704714285715,1.62191648,2.06972258,7.0
2925758,Presidente Tancredo Neves,BA,441.82,0.982455005,0.95724831,1.0076617,2.0
2925808,Queimadas,BA,2011.06,1.2681778275,0.91134115,1.77371993,12.0
2925907,Quijingue,BA,1380.798,1.46662774625,1.2419854,1.70133869,8.0
2925931,Quixabeira,BA,366.387,1.02962955,1.02962955,1.02962955,1.0
2925956,Rafael Jambeiro,BA,1090.552,1.11862749,0.80882453,1.46307205,4.0
2926004,Remanso,BA,4573.505,2.7155454178260867,2.29785021,3.50946142,23.0
2926103,Retirolândia,BA,242.329,0.9271129300000001,0.84628252,1.00794334,2.0
2926202,Riachão das Neves,BA,5977.931,4.661423140294118,4.04964513,7.12429869,34.0
2926301,Riachão do Jacuípe,BA,1155.418,1.358905837142857,1.23156475,1.49039104,7.0
2926400,Riacho de Santana,BA,3183.911,3.183455933529412,2.47978904,4.12850406,17.0
2926509,Ribeira do Amparo,BA,644.229,1.4903910433333334,1.30000304,1.72753113,3.0
2926608,Ribeira do Pombal,BA,1252.144,1.22593197,0.87669954,1.64050466,7.0
2926657,Ribeirão do Largo,BA,1363.7,2.3961422414285716,2.29813185,2.61384923,7.0
2926707,Rio de Contas,BA,1115.252,2.6166186799999998,2.13168317,2.80001264,6.0
2926806,Rio do Antônio,BA,777.903,2.238649684,2.1592838,2.42881237,5.0
2926905,Rio do Pires,BA,656.223,2.8810308133333336,2.76058318,2.97603705,3.0
2927002,Rio Real,BA,739.775,0.5023308275,0.34186698,0.72179806,4.0
2927101,Rodelas,BA,2207.159,2.0174243715384614,1.38224164,2.33953279,13.0
2927200,Ruy Barbosa,BA,1991.772,1.080950442222222,1.01780071,1.15946515,9.0
2927309,Salinas da Margarida,BA,150.569,1.26789619,1.26789619,1.26789619,1.0
2927408,Salvador,BA,693.442,0.5461961125,0.30694374,0.82600451,4.0
2927507,Santa Bárbara,BA,347.021,1.12116224,1.08595736,1.15636712,2.0
2927606,Santa Brígida,BA,934.461,1.219116304,1.02371513,1.56446211,5.0
2927705,Santa Cruz Cabrália,BA,1462.942,1.6477468042857144,1.38618459,1.96551613,7.0
2927804,Santa Cruz da Vitória,BA,284.083,1.763862565,1.6588112,1.86891393,2.0
2927903,Santa Inês,BA,379.27,1.23747917,1.23747917,1.23747917,1.0
2928000,Santaluz,BA,1623.445,1.31123339875,0.93725194,1.77174846,8.0
2928059,Santa Luzia,BA,824.473,1.29796116,1.0913085,1.48588482,4.0
2928109,Santa Maria da Vitória,BA,1984.91,4.225294019166667,3.5640994,5.03087559,12.0
2928208,Santana,BA,1909.353,4.036408093333333,3.5770548,4.49660631,9.0
2928307,Santanópolis,BA,222.686,1.16890006,1.11750093,1.22029919,2.0
2928406,Santa Rita de Cássia,BA,6030.491,4.0103300778125,2.85324243,5.87438456,32.0
2928505,Santa Terezinha,BA,719.257,1.1500771833333332,1.0732836,1.19579659,3.0
2928604,Santo Amaro,BA,494.502,1.5417432299999998,1.37379247,1.74189472,3.0
2928703,Santo Antônio de Jesus,BA,261.74,0.804881585,0.79953044,0.81023273,2.0
2928802,Santo Estêvão,BA,360.334,1.280710765,1.20396412,1.35745741,2.0
2928901,São Desidério,BA,15156.712,6.337877614698796,4.89343574,9.67763835,83.0
2928950,São Domingos,BA,289.963,1.07947966,1.07947966,1.07947966,1.0
2929057,São Félix do Coribe,BA,1751.671,4.052899624444445,3.68802058,4.29495275,9.0
2929107,São Felipe,BA,222.407,0.941617345,0.88852838,0.99470631,2.0
2929206,São Francisco do Conde,BA,269.715,0.86768709,0.86768709,0.86768709,1.0
2929255,São Gabriel,BA,1146.054,2.9181803442857146,2.63131085,3.27316626,7.0
2929305,São Gonçalo dos Campos,BA,294.768,1.342671355,1.26986766,1.41547505,2.0
2929354,São José da Vitória,BA,127.925,0.953587,0.953587,0.953587,1.0
2929370,São José do Jacuípe,BA,362.365,0.99836761,0.94457455,1.07609999,3.0
2929404,São Miguel das Matas,BA,230.906,0.8210758300000001,0.81614715,0.82600451,2.0
2929503,São Sebastião do Passé,BA,536.678,0.831144425,0.66884992,1.01780071,4.0
2929602,Sapeaçu,BA,131.218,1.14876287,1.14876287,1.14876287,1.0
2929701,Sátiro Dias,BA,949.223,1.3324854116666667,1.15073434,1.81286776,6.0
2929800,Saúde,BA,509.098,1.2126949333333332,1.16368974,1.28254142,3.0
2929909,Seabra,BA,2402.17,1.3745200408333333,1.12904814,1.98241447,12.0
2930006,Sebastião Laranjeiras,BA,1984.511,2.892515427777778,2.31897314,3.65112587,9.0
2930105,Senhor do Bonfim,BA,789.361,1.748372416,1.60811617,1.88947358,5.0
2930154,Serra do Ramalho,BA,2340.684,3.3699732800000004,2.98279639,3.81813783,11.0
2930204,Sento Sé,BA,11980.172,2.7408911562903224,1.96438957,4.3450845,62.0
2930303,Serra Dourada,BA,1592.245,4.802297337000001,4.03049367,5.52599705,10.0
2930402,Serra Preta,BA,595.297,1.19213528,1.12932977,1.25494079,2.0
2930501,Serrinha,BA,583.314,1.02559272,0.99217155,1.07581835,3.0
2930600,Serrolândia,BA,322.022,0.9968186,0.98822861,1.00540859,2.0
2930758,Sítio do Mato,BA,1627.806,5.056138618,3.9989501,6.79647083,10.0
2930766,Sítio do Quinto,BA,684.089,0.8343598033333333,0.77728096,0.87331987,3.0
2930774,Sobradinho,BA,1355.972,1.9919901971428573,1.41716489,2.45218841,7.0
2930808,Souto Soares,BA,1026.634,1.4238772849999999,1.1208806,1.7244331,6.0
2930907,Tabocas do Brejo Velho,BA,1437.189,5.0083796737499995,4.42675982,5.73976109,8.0
2931004,Tanhaçu,BA,1277.514,1.1879106971428572,1.0732836,1.30676238,7.0
2931053,Tanque Novo,BA,729.516,1.9741530566666665,1.80554514,2.08549436,3.0
2931103,Tanquinho,BA,243.839,1.14876287,1.14876287,1.14876287,1.0
2931202,Taperoá,BA,454.081,1.1311134866666668,1.07159377,1.21945427,3.0
2931301,Tapiramutá,BA,714.691,0.9271129339999999,0.87585463,0.97330174,5.0
2931350,Teixeira de Freitas,BA,1165.622,1.9845066457142857,1.33408137,2.73889697,7.0
2931400,Teodoro Sampaio,BA,244.613,1.26733291,1.26733291,1.26733291,1.0
2931509,Teofilândia,BA,351.892,0.93753358,0.93753358,0.93753358,1.0
2931608,Teolândia,BA,289.782,0.94288472,0.94288472,0.94288472,1.0
2931707,Terra Nova,BA,193.241,1.099194395,1.06201804,1.13637075,2.0
2931806,Tremedal,BA,2010.316,1.5358865815384617,1.32366072,1.6624725,13.0
2931905,Tucano,BA,2198.237,1.6487746036363637,1.19523331,1.92017224,11.0
2932002,Uauá,BA,3060.116,1.50554985,1.17326547,1.85793001,17.0
2932101,Ubaíra,BA,659.08,1.0967300524999999,0.98203255,1.27324733,4.0
2932200,Ubaitaba,BA,181.102,0.57083953,0.57083953,0.57083953,1.0
2932408,Uibaí,BA,545.298,2.08051874,2.02606852,2.13449956,3.0
2932457,Umburanas,BA,1775.633,1.8605730815384616,1.50588119,2.14829987,13.0
2932507,Una,BA,1126.733,0.99048172,0.74686394,1.45574944,6.0
2932606,Urandi,BA,902.402,2.26806688,2.2401142,2.3020748,4.0
2932705,Uruçuca,BA,510.098,0.7467700599999999,0.55901069,0.90514509,3.0
2932804,Utinga,BA,633.76,1.136877702,1.02624988,1.27183914,5.0
2932903,Valença,BA,1123.975,0.8591909816666666,0.63026537,1.01498432,6.0
2933000,Valente,BA,394.877,1.0214620166666666,0.93218244,1.13411764,3.0
2933059,Várzea da Roça,BA,468.407,0.96766896,0.96738732,0.9679506,2.0
2933109,Várzea do Poço,BA,206.478,1.053568865,1.01357612,1.09356161,2.0
2933158,Várzea Nova,BA,1225.892,0.90559571,0.78404029,1.17580022,5.0
2933174,Varzedo,BA,221.399,0.89134477,0.89134477,0.89134477,1.0
2933208,Vera Cruz,BA,297.537,0.863462505,0.7285574,0.99836761,2.0
2933257,Vereda,BA,782.159,2.45021694,2.44064121,2.45979267,2.0
2933307,Vitória da Conquista,BA,3254.186,1.786421851,1.4720845,2.133373,20.0
2933406,Wagner,BA,522.37,1.2751249266666667,1.19157201,1.32394236,3.0
2933455,Wanderley,BA,2920.579,6.069032354375,4.26453573,7.20991696,16.0
2933505,Wenceslau Guimarães,BA,655.057,0.815358556,0.68912793,0.94288472,5.0
2933604,Xique-Xique,BA,5079.662,4.726934898518518,3.69111861,5.70455621,27.0
3100104,Abadia dos Dourados,MG,880.461,5.877200952,5.4758653,6.23769894,5.0
3100203,Abaeté,MG,1817.067,6.1554603375,4.8311935,7.17809174,12.0
3100302,Abre Campo,MG,470.551,5.00440152,4.99567071,5.01313233,2.0
3100500,Açucena,MG,815.422,6.659143624,5.78482334,7.65349847,5.0
3100609,Água Boa,MG,1320.344,4.4207247,4.11977325,4.68643103,7.0
3100708,Água Comprida,MG,492.167,8.8443388,8.26409194,9.4357104,4.0
3100807,Aguanil,MG,232.091,6.27741005,6.27741005,6.27741005,1.0
3100906,Águas Formosas,MG,820.079,3.1179831375,2.56568895,3.51734732,4.0
3101003,Águas Vermelhas,MG,1256.607,2.463172335714286,2.03874228,3.11826478,7.0
3101102,Aimorés,MG,1348.913,3.18934343125,2.90478237,3.62268032,8.0
3101201,Aiuruoca,MG,649.68,8.9976208575,7.6320939,11.1123077,4.0
3101508,Além Paraíba,MG,510.25,10.519926883333333,10.33075932,10.77743886,3.0
3101607,Alfenas,MG,850.446,4.631342431999999,4.47745485,4.70501921,5.0
3101631,Alfredo Vasconcelos,MG,130.815,11.502941065000002,11.10047886,11.90540327,2.0
3101706,Almenara,MG,2294.426,3.1617140000000004,2.91801941,3.40778972,11.0
3101805,Alpercata,MG,166.972,4.96215567,4.96215567,4.96215567,1.0
3101904,Alpinópolis,MG,460.685,6.532293396666667,6.05801323,6.95447034,3.0
3102001,Alterosa,MG,362.01,5.128134946666667,4.67995333,5.71159719,3.0
3102050,Alto Caparaó,MG,103.69,6.51652161,6.51652161,6.51652161,1.0
3102100,Alto Rio Doce,MG,518.053,10.48021578,9.66749935,11.07006184,3.0
3102209,Alvarenga,MG,278.175,3.476509655,3.40103039,3.55198892,2.0
3102308,Alvinópolis,MG,599.443,10.424545126666667,10.41834907,10.42876971,3.0
3102407,Alvorada de Minas,MG,374.008,6.798301479999999,6.35176276,7.2448402,2.0
3102506,Amparo do Serra,MG,136.186,4.79852337,4.79852337,4.79852337,1.0
3102605,Andradas,MG,469.396,8.12989093,8.02160071,8.23818115,2.0
3102704,Cachoeira de Pajeú,MG,695.672,3.3773163779999997,3.12530575,3.6759101,5.0
3102803,Andrelândia,MG,1005.285,8.538596136666667,7.20146779,9.54921094,6.0
3102852,Angelândia,MG,185.211,3.5028429049999996,3.2295122,3.77617361,2.0
3102902,Antônio Carlos,MG,529.915,11.6817818625,9.95984068,13.4921577,4.0
3103009,Antônio Dias,MG,787.061,8.184106446666666,7.74503116,8.61416928,3.0
3103108,Antônio Prado de Minas,MG,83.802,6.83646357,6.83646357,6.83646357,1.0
3103207,Araçaí,MG,187.538,5.03031232,5.03031232,5.03031232,1.0
3103306,Aracitaba,MG,106.608,11.75838769,11.75838769,11.75838769,1.0
3103405,Araçuaí,MG,2236.279,3.1083306000000004,2.6403233,3.54551122,11.0
3103504,Araguari,MG,2729.777,5.766798444,5.0719949,6.84547602,15.0
3103702,Araponga,MG,303.793,4.80237244,4.46252798,5.02580609,3.0
3103751,Araporã,MG,294.354,8.230107493333334,7.86247465,8.44800224,3.0
3103801,Arapuá,MG,173.894,5.25280717,5.25280717,5.25280717,1.0
3103900,Araújos,MG,245.522,5.52796853,5.52796853,5.52796853,1.0
3104007,Araxá,MG,1164.062,6.86645813,6.49934162,7.51014419,8.0
3104205,Arcos,MG,509.873,7.8985948525000005,7.82867796,8.00611056,4.0
3104304,Areado,MG,283.124,4.80443779,4.80443779,4.80443779,1.0
3104403,Argirita,MG,159.378,11.29678128,11.29678128,11.29678128,1.0
3104502,Arinos,MG,5279.419,6.183624243870968,4.4763283,7.58534182,31.0
3104601,Astolfo Dutra,MG,158.891,8.12946847,8.12946847,8.12946847,1.0
3104700,Ataléia,MG,1836.925,4.408402076363636,3.14304901,5.22182687,11.0
3104809,Augusto de Lima,MG,1254.832,4.848936765714286,4.4222536,5.36996902,7.0
3104908,Baependi,MG,750.554,6.767109955,6.13433741,7.19161042,4.0
3105004,Baldim,MG,556.266,5.3149085825,5.08100735,5.58598617,4.0
3105103,Bambuí,MG,1455.819,6.94316454,6.5049744,7.34454043,7.0
3105202,Bandeira,MG,483.789,2.7655118625,2.56033781,2.91407646,4.0
3105301,Bandeira do Sul,MG,47.266,6.662129,6.662129,6.662129,1.0
3105400,Barão de Cocais,MG,340.14,7.99287353,7.99287353,7.99287353,1.0
3105509,Barão de Monte Alto,MG,198.313,8.10834554,8.10834554,8.10834554,1.0
3105608,Barbacena,MG,759.186,10.2302141775,9.38050915,11.64347895,4.0
3105707,Barra Longa,MG,383.628,7.206114830000001,6.09152827,8.32070139,2.0
3106101,Belmiro Braga,MG,393.086,16.306999235,15.8697546,16.74424387,2.0
3106200,Belo Horizonte,MG,331.354,6.570455485,6.53708126,6.60382971,2.0
3106309,Belo Oriente,MG,334.909,5.621191055000001,5.17648299,6.06589912,2.0
3106408,Belo Vale,MG,365.923,7.156264719999999,6.92912282,7.38340662,2.0
3106507,Berilo,MG,587.106,2.9951181,2.76199137,3.13797951,4.0
3106606,Bertópolis,MG,427.803,2.434022695,2.38994618,2.47809921,2.0
3106655,Berizal,MG,488.756,2.51809195,2.09478845,2.78057955,3.0
3106705,Betim,MG,344.062,5.50008626,5.32715988,5.67301264,2.0
3106804,Bias Fortes,MG,283.535,14.08754267,14.08754267,14.08754267,1.0
3106903,Bicas,MG,140.082,13.69578274,13.69578274,13.69578274,1.0
3107000,Biquinhas,MG,458.948,6.8365574533333335,6.60411135,7.09162856,3.0
3107109,Boa Esperança,MG,860.669,5.518561782,4.72304411,6.00055886,5.0
3107208,Bocaina de Minas,MG,503.77,13.673392435,12.33518447,15.0116004,2.0
3107307,Bocaiúva,MG,3206.757,3.985695460625,3.62042721,5.03312871,16.0
3107406,Bom Despacho,MG,1213.546,6.6729016925,5.76032075,7.80220389,8.0
3107505,Bom Jardim de Minas,MG,412.021,12.56716117,10.68534289,14.11176362,3.0
3107604,Bom Jesus da Penha,MG,208.349,7.61237917,7.61237917,7.61237917,1.0
3107703,Bom Jesus do Amparo,MG,195.611,7.63885324,7.63885324,7.63885324,1.0
3107802,Bom Jesus do Galho,MG,592.289,5.400761553333333,4.83964268,6.31937427,3.0
3107901,Bom Repouso,MG,229.845,6.50525604,6.50525604,6.50525604,1.0
3108008,Bom Sucesso,MG,705.046,5.038949246666667,4.89597049,5.18634035,3.0
3108107,Bonfim,MG,301.865,6.303039203333333,6.07491157,6.56130222,3.0
3108206,Bonfinópolis de Minas,MG,1850.487,5.887621598,5.064109,6.3880942,10.0
3108255,Bonito de Minas,MG,3936.455,4.5754115976190475,3.85953877,5.26322781,21.0
3108305,Borda da Mata,MG,301.108,6.96010312,6.96010312,6.96010312,1.0
3108404,Botelhos,MG,334.089,6.1813711300000005,6.01154278,6.35119948,2.0
3108503,Botumirim,MG,1568.884,3.73846917875,3.41426742,4.06795167,8.0
3108552,Brasilândia de Minas,MG,2509.694,5.6909248806666675,5.33786216,6.0225267,15.0
3108602,Brasília de Minas,MG,1399.484,4.52991012625,4.08316018,4.92216292,8.0
3108701,Brás Pires,MG,223.351,8.44659405,8.44659405,8.44659405,1.0
3108800,Braúnas,MG,378.318,8.15608336,7.95964012,8.3525266,2.0
3108909,Brazópolis,MG,367.688,6.894856736666667,6.19038358,7.56055758,3.0
3109006,Brumadinho,MG,639.434,6.597704065,5.66202872,7.28229819,4.0
3109105,Bueno Brandão,MG,356.15,7.348624195,7.04628467,7.65096372,2.0
3109204,Buenópolis,MG,1599.881,4.728426542222222,4.33748024,5.29674286,9.0
3109253,Bugre,MG,161.491,4.37550151,4.37550151,4.37550151,1.0
3109303,Buritis,MG,5225.186,6.789002534482759,4.89991343,9.00170462,29.0
3109402,Buritizeiro,MG,7218.401,6.14956,5.31702087,7.35383451,40.0
3109451,Cabeceira Grande,MG,1033.055,6.95616017,6.48413311,7.32088275,6.0
3109501,Cabo Verde,MG,368.206,5.73891618,5.73891618,5.73891618,1.0
3109709,Cachoeira de Minas,MG,304.243,6.46132035,6.46132035,6.46132035,1.0
3109808,Cachoeira Dourada,MG,203.07,8.11623143,8.11623143,8.11623143,1.0
3109907,Caetanópolis,MG,156.039,5.28801205,5.28801205,5.28801205,1.0
3110004,Caeté,MG,542.531,6.759801422,5.9647907,7.37016958,5.0
3110301,Caldas,MG,711.414,7.352050800000001,6.85843142,7.82276354,3.0
3110400,Camacho,MG,223.001,6.61115233,6.61115233,6.61115233,1.0
3110509,Camanducaia,MG,528.688,8.6468394125,7.76925212,9.76072187,4.0
3110608,Cambuí,MG,244.567,7.1186659,7.1186659,7.1186659,1.0
3110707,Cambuquira,MG,246.38,5.861288345,5.78200695,5.94056974,2.0
3110806,Campanário,MG,442.398,4.669955144999999,4.61714782,4.72276247,2.0
3110905,Campanha,MG,335.587,5.79524399,5.79524399,5.79524399,1.0
3111002,Campestre,MG,577.843,5.82354871,5.32096382,6.36837946,4.0
3111101,Campina Verde,MG,3650.749,9.216286757619047,8.05821379,11.02950581,21.0
3111150,Campo Azul,MG,505.914,4.7726125800000005,4.70614576,4.8390794,2.0
3111200,Campo Belo,MG,528.225,6.0770708,6.03491882,6.11096137,3.0
3111309,Campo do Meio,MG,275.426,4.7605021050000005,4.7143133,4.80669091,2.0
3111408,Campo Florido,MG,1264.245,8.82938846,8.42885079,9.12787892,6.0
3111507,Campos Altos,MG,710.645,6.761660236,6.33317458,6.99446308,5.0
3111606,Campos Gerais,MG,769.504,4.9076585075,4.44506636,5.3215271,4.0
3111804,Canápolis,MG,843.599,8.737189224,8.42293637,9.08028192,5.0
3111903,Cana Verde,MG,212.721,5.99746083,5.88367865,6.11124301,2.0
3112000,Candeias,MG,720.512,6.605519546666667,6.4472384,6.74521252,3.0
3112059,Cantagalo,MG,141.855,5.96141103,5.96141103,5.96141103,1.0
3112109,Caparaó,MG,130.694,6.05238044,6.05238044,6.05238044,1.0
3112307,Capelinha,MG,965.292,3.4677319033333327,2.95294265,4.29776914,6.0
3112406,Capetinga,MG,297.937,7.118525085,6.70550141,7.53154876,2.0
3112604,Capinópolis,MG,620.716,7.341160756666667,6.92686971,7.68138073,3.0
3112653,Capitão Andrade,MG,279.088,4.092172625,4.06091069,4.12343456,2.0
3112703,Capitão Enéas,MG,971.576,3.51321661,3.27513773,3.84630173,3.0
3112802,Capitólio,MG,521.802,6.818344793333334,6.36162013,7.31384177,3.0
3112901,Caputira,MG,187.704,4.98243368,4.98243368,4.98243368,1.0
3113008,Caraí,MG,1242.345,2.689441152,2.35192491,3.11094216,5.0
3113107,Caranaíba,MG,159.95,10.058132715,9.75790548,10.35835995,2.0
3113206,Carandaí,MG,487.28,9.888867643333333,9.49738936,10.49129358,3.0
3113305,Carangola,MG,353.404,5.914940585,5.75018174,6.07969943,2.0
3113404,Caratinga,MG,1258.479,4.39697649125,3.79279031,5.88649504,8.0
3113503,Carbonita,MG,1456.095,4.177710431428571,3.89502529,4.48477747,7.0
3113602,Careaçu,MG,181.009,5.52022345,5.39475325,5.64569365,2.0
3113701,Carlos Chagas,MG,3202.984,3.2430308768421052,2.21223194,4.28340554,19.0
3113800,Carmésia,MG,259.103,8.67979118,8.67979118,8.67979118,1.0
3113909,Carmo da Cachoeira,MG,506.333,7.4620777899999995,7.07867316,7.852054,3.0
3114006,Carmo da Mata,MG,357.178,5.10649568,5.07396637,5.13902499,2.0
3114105,Carmo de Minas,MG,322.285,5.259707325,5.21647573,5.30293892,2.0
3114204,Carmo do Cajuru,MG,455.808,4.806831725,4.68276972,4.93089373,2.0
3114303,Carmo do Paranaíba,MG,1307.862,5.894863744285714,5.45699548,6.59594382,7.0
3114402,Carmo do Rio Claro,MG,1065.685,5.506188438333333,4.94159601,6.22051896,6.0
3114501,Carmópolis de Minas,MG,400.01,4.845557095,4.68107989,5.0100343,2.0
3114550,Carneirinho,MG,2063.462,7.431050555833333,6.60439299,8.50038711,12.0
3114600,Carrancas,MG,727.894,5.5040996175,5.02974904,6.10223056,4.0
3114808,Carvalhos,MG,282.254,10.482562770000001,9.73114977,11.23397577,2.0
3114907,Casa Grande,MG,157.727,9.35572491,9.35572491,9.35572491,1.0
3115003,Cascalho Rico,MG,367.308,5.87762341,5.59471698,6.16052984,2.0
3115102,Cássia,MG,665.802,7.278918523333334,6.94010674,7.58337034,3.0
3115201,Conceição da Barra de Minas,MG,273.014,5.15310694,5.15310694,5.15310694,1.0
3115300,Cataguases,MG,491.767,8.475227349999999,7.78361571,9.02620722,3.0
3115409,Catas Altas da Noruega,MG,141.622,10.57099743,10.57099743,10.57099743,1.0
3115458,Catuji,MG,419.38,2.79846363,2.68510391,2.91182335,2.0
3115474,Catuti,MG,287.812,5.53613606,5.53613606,5.53613606,1.0
3115607,Cedro do Abaeté,MG,283.211,5.814958725,5.48544103,6.14447642,2.0
3115706,Central de Minas,MG,204.328,4.45098078,4.45098078,4.45098078,1.0
3115805,Centralina,MG,322.385,8.92594372,8.92594372,8.92594372,1.0
3115904,Chácara,MG,152.807,12.88888685,12.88888685,12.88888685,1.0
3116001,Chalé,MG,212.674,5.91705288,5.69610704,6.13799872,2.0
3116100,Chapada do Norte,MG,830.833,2.9202725225,2.79916773,3.01321341,4.0
3116159,Chapada Gaúcha,MG,3255.189,6.408455043529412,5.88198882,7.23470119,17.0
3116209,Chiador,MG,252.852,11.416477875,11.11681392,11.71614183,2.0
3116308,Cipotânea,MG,153.479,9.44528613,9.44528613,9.44528613,1.0
3116407,Claraval,MG,227.627,6.26220154,6.26220154,6.26220154,1.0
3116506,Claro dos Poções,MG,720.424,4.327810636666666,3.91361347,4.6241888,3.0
3116605,Cláudio,MG,630.706,4.8780864075,4.80894402,4.95426977,4.0
3116704,Coimbra,MG,106.875,6.06195617,6.06195617,6.06195617,1.0
3116803,Coluna,MG,348.492,6.00253033,6.00253033,6.00253033,1.0
3116902,Comendador Gomes,MG,1041.047,9.49710772,8.27085128,10.76758149,7.0
